GeneSymbol	GeneId	PrimaryPubMed	EvidenceCode	IsNegative	Comments	Score	Strength	ScoreType	ExternalDatabase	DatabaseLink	Phenotypes
IL2RB		20860503	TAS		Disease/Trait: Asthma; Initial Sample Size: 10,365 cases, 16,110 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2284033-G; SNPs: rs2284033; Context: intron; Risk Allele Frequency: 0.56; p-Value: 1E-8; OR or beta:    1.12; Platform [SNPs passing QC]: Illumina [582,892]	0.00000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
SLC22A5		20860503	TAS		Disease/Trait: Asthma; Initial Sample Size: 10,365 cases, 16,110 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2073643-T; SNPs: rs2073643; Context: intron; Risk Allele Frequency: 0.45; p-Value: 2E-7; OR or beta:    1.11; Platform [SNPs passing QC]: Illumina [582,892]	0.0000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
GSDMB		20860503	TAS		Disease/Trait: Asthma; Initial Sample Size: 10,365 cases, 16,110 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2305480-G; SNPs: rs2305480; Context: missense; Risk Allele Frequency: 0.55; p-Value: 1E-7; OR or beta:    1.18; Platform [SNPs passing QC]: Illumina [582,892]	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
SMAD3		20860503	TAS		Disease/Trait: Asthma; Initial Sample Size: 10,365 cases, 16,110 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs744910-G; SNPs: rs744910; Context: intron; Risk Allele Frequency: 0.49; p-Value: 4E-9; OR or beta:    1.12; Platform [SNPs passing QC]: Illumina [582,892]	0.000000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
GSDMA		20860503	TAS		Disease/Trait: Asthma; Initial Sample Size: 10,365 cases, 16,110 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs3894194-A; SNPs: rs3894194; Context: missense; Risk Allele Frequency: 0.45; p-Value: 5E-9; OR or beta:    1.17; Platform [SNPs passing QC]: Illumina [582,892]	0.000000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
IL18R1		20860503	TAS		Disease/Trait: Asthma; Initial Sample Size: 10,365 cases, 16,110 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs3771166-G; SNPs: rs3771166; Context: intron; Risk Allele Frequency: 0.62; p-Value: 3E-9; OR or beta:    1.15; Platform [SNPs passing QC]: Illumina [582,892]	0.000000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
IL13		20860503	TAS		Disease/Trait: Asthma; Initial Sample Size: 10,365 cases, 16,110 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1295686-T; SNPs: rs1295686; Context: intron; Risk Allele Frequency: 0.20; p-Value: 1E-7; OR or beta:    1.15; Platform [SNPs passing QC]: Illumina [582,892]	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
RORA		20860503	TAS		Disease/Trait: Asthma; Initial Sample Size: 10,365 cases, 16,110 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs11071559-C; SNPs: rs11071559; Context: intron; Risk Allele Frequency: 0.86; p-Value: 1E-7; OR or beta:    1.18; Platform [SNPs passing QC]: Illumina [582,892]	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
MTHFD1L		20885792	TAS		Disease/Trait: Alzheimer's disease (late onset); Initial Sample Size: 931 cases, 1,104 controls; Replication Sample Size: 1,338 cases, 2,003 controls; Strongest SNP-Risk Allele: rs11754661-A; SNPs: rs11754661; Context: intron; Risk Allele Frequency: 0.07; p-Value: 2E-10; OR or beta:    2.10; Platform [SNPs passing QC]: Illumina [483,399]	0.0000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Alzheimer's disease
PVRL2		20885792	TAS		Disease/Trait: Alzheimer's disease (late onset); Initial Sample Size: 931 cases, 1,104 controls; Replication Sample Size: 1,338 cases, 2,003 controls; Strongest SNP-Risk Allele: rs6859-A; SNPs: rs6859; Context: intron; Risk Allele Frequency: 0.46; p-Value: 1E-7; OR or beta:    1.41; Platform [SNPs passing QC]: Illumina [483,399]	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Alzheimer's disease
ANKLE1		20852633	TAS		Disease/Trait: Ovarian cancer; Initial Sample Size: 1,768 European ancestry cases, 2,353 European ancestry controls; Replication Sample Size: 8,739 European ancestry cases, 10,831 European ancestry controls; Strongest SNP-Risk Allele: rs2363956-T; SNPs: rs2363956; Context: missense; Risk Allele Frequency: NR; p-Value: 1E-7; OR or beta:    1.10; Platform [SNPs passing QC]: Illumina [540,573]	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	ovarian cancer
TIPARP		20852632	TAS		Disease/Trait: Ovarian cancer; Initial Sample Size: 1,768 European ancestry cases, 2,354 European ancestry controls; Replication Sample Size: 8,709 European ancestry cases, 51,764 European ancestry controls; Strongest SNP-Risk Allele: rs2665390T-C; SNPs: rs2665390; Context: intron; Risk Allele Frequency: NR; p-Value: 3E-7; OR or beta:    1.19; Platform [SNPs passing QC]: Illumina [2,056,878] (imputed)	0.0000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	ovarian cancer
SKAP1		20852632	TAS		Disease/Trait: Ovarian cancer; Initial Sample Size: 1,768 European ancestry cases, 2,354 European ancestry controls; Replication Sample Size: 8,709 European ancestry cases, 51,764 European ancestry controls; Strongest SNP-Risk Allele: rs9303542-G; SNPs: rs9303542; Context: intron; Risk Allele Frequency: NR; p-Value: 1E-6; OR or beta:    1.11; Platform [SNPs passing QC]: Illumina [2,056,878] (imputed)	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	ovarian cancer
PTPRG		20825314	TAS		Disease/Trait: Fuchs's corneal dystrophy; Initial Sample Size: 130 European descent cases, 260 European descent controls; Replication Sample Size: 150 European descent cases, 150 European descent controls; Strongest SNP-Risk Allele: rs10490775-A; SNPs: rs10490775; Context: intron; Risk Allele Frequency: 0.10; p-Value: 1E-6; OR or beta:    2.30; Platform [SNPs passing QC]: Illumina [~370,000]	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Fuchs' endothelial dystrophy
TCF4		20825314	TAS		Disease/Trait: Fuchs's corneal dystrophy; Initial Sample Size: 130 European descent cases, 260 European descent controls; Replication Sample Size: 150 European descent cases, 150 European descent controls; Strongest SNP-Risk Allele: rs613872-G; SNPs: rs613872; Context: intron; Risk Allele Frequency: 0.15; p-Value: 1E-18; OR or beta:    5.47; Platform [SNPs passing QC]: Illumina [~370,000]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Fuchs' endothelial dystrophy
IL1RAPL1		20838585	TAS		Disease/Trait: Cardiovascular disease risk factors; Initial Sample Size: 525 European ancestry individuals; Replication Sample Size: 2,265 Finnish individuals; Strongest SNP-Risk Allele: rs7890572-G; SNPs: rs7890572; Context: intron; Risk Allele Frequency: 0.07; p-Value: 1E-7; OR or beta:     .97; Platform [SNPs passing QC]: Illumina [545,821]	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	cardiovascular system disease
SUMF1		20802204	TAS		Disease/Trait: Multiple sclerosis--Brain Glutamate Levels; Initial Sample Size: 372 individuals with multiple sclerosis; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs794185-?; SNPs: rs794185; Context: intron; Risk Allele Frequency: NR; p-Value: 6E-7; OR or beta: NR; Platform [SNPs passing QC]: Illumina [~500,000]	0.0000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	multiple sclerosis
RORA		20800221	TAS		Disease/Trait: Depression (quantitative trait); Initial Sample Size: 3,972 Italian individuals, 839 European ancestry individuals; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs12912233-T; SNPs: rs12912233; Context: intron; Risk Allele Frequency: 0.46; p-Value: 6E-7; OR or beta:     .15; Platform [SNPs passing QC]: Affymetrix & Illumina [up to 2.5 million] (imputed)	0.0000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	mental depression
EIF3F		20800221	TAS		Disease/Trait: Depression (quantitative trait); Initial Sample Size: 3,972 Italian individuals, 839 European ancestry individuals; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs12420464-T; SNPs: rs12420464; Context: intron; Risk Allele Frequency: 0.04; p-Value: 3E-6; OR or beta:     .38; Platform [SNPs passing QC]: Affymetrix & Illumina [up to 2.5 million] (imputed)	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	mental depression
CDH13		20800221	TAS		Disease/Trait: Depression (quantitative trait); Initial Sample Size: 3,972 Italian individuals, 839 European ancestry individuals; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10514585-A; SNPs: rs10514585; Context: intron; Risk Allele Frequency: 0.31; p-Value: 5E-6; OR or beta:     .15; Platform [SNPs passing QC]: Affymetrix & Illumina [up to 2.5 million] (imputed)	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	mental depression
GRM8		20800221	TAS		Disease/Trait: Depression (quantitative trait); Initial Sample Size: 3,972 Italian individuals, 839 European ancestry individuals; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs17864092-T; SNPs: rs17864092; Context: intron; Risk Allele Frequency: 0.90; p-Value: 6E-6; OR or beta:     .17; Platform [SNPs passing QC]: Affymetrix & Illumina [up to 2.5 million] (imputed)	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	mental depression
NPAS3		20713499	TAS		Disease/Trait: Schizophrenia, bipolar disorder and depression (combined); Initial Sample Size: 402 European ancestry schizophrenia cases, 1,021 European ancestry bipolar I cases, 493 European ancestry bipolar II cases, 1,210 European ancestry MDD cases, 1,060 European ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs4982029-A; SNPs: rs4982029; Context: intron; Risk Allele Frequency: 0.02; p-Value: 4E-6; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Perlegen [1,574,154] (imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	bipolar disorder;schizophrenia;mental depression
IFT88		20713499	TAS		Disease/Trait: Schizophrenia, bipolar disorder and depression (combined); Initial Sample Size: 402 European ancestry schizophrenia cases, 1,021 European ancestry bipolar I cases, 493 European ancestry bipolar II cases, 1,210 European ancestry MDD cases, 1,060 European ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7326068-A; SNPs: rs7326068; Context: intron; Risk Allele Frequency: 0.19; p-Value: 3E-6; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Perlegen [1,574,154] (imputed)	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	bipolar disorder;schizophrenia;mental depression
MYO18B		20713499	TAS		Disease/Trait: Schizophrenia, bipolar disorder and depression (combined); Initial Sample Size: 402 European ancestry schizophrenia cases, 1,021 European ancestry bipolar I cases, 493 European ancestry bipolar II cases, 1,210 European ancestry MDD cases, 1,060 European ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1001021-A; SNPs: rs1001021; Context: intron; Risk Allele Frequency: 0.02; p-Value: 2E-6; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Perlegen [1,574,154] (imputed)	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	bipolar disorder;schizophrenia;mental depression
GAK		20711177	TAS		Disease/Trait: Parkinson's disease; Initial Sample Size: 2,000 European ancestry cases, 1,986 European ancestry controls; Replication Sample Size: Up to 1,447 cases, 1,468 controls; Strongest SNP-Risk Allele: rs11248051-T; SNPs: rs11248051; Context: intron; Risk Allele Frequency: 0.09; p-Value: 3E-9; OR or beta:    1.46; Platform [SNPs passing QC]: Illumina [811,597]	0.000000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Parkinson's disease
HLA-DRA		20711177	TAS		Disease/Trait: Parkinson's disease; Initial Sample Size: 2,000 European ancestry cases, 1,986 European ancestry controls; Replication Sample Size: Up to 1,447 cases, 1,468 controls; Strongest SNP-Risk Allele: rs3129882-G; SNPs: rs3129882; Context: intron; Risk Allele Frequency: 0.40; p-Value: 2E-10; OR or beta:    1.26; Platform [SNPs passing QC]: Illumina [811,597]	0.0000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Parkinson's disease
TRA@		20711174	TAS		Disease/Trait: Narcolepsy; Initial Sample Size: 562 European cases, 954 European controls; Replication Sample Size: 370 European cases, 495 European controls; Strongest SNP-Risk Allele: rs1154155-G; SNPs: rs1154155; Context: ; Risk Allele Frequency: 0.15; p-Value: 5E-7; OR or beta:    1.54; Platform [SNPs passing QC]: Affymetrix [392,949]	0.0000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	narcolepsy
NEDD4		20711176	TAS		Disease/Trait: Keloid; Initial Sample Size: 178 Japanese cases, 906 Japanese controls; Replication Sample Size: 621 Japanese cases, 2,271 Japanese controls; Strongest SNP-Risk Allele: rs8032158-C; SNPs: rs8032158; Context: intron; Risk Allele Frequency: 0.36; p-Value: 6E-13; OR or beta:    1.51; Platform [SNPs passing QC]: Illumina [452,038]	0.0000000000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Keloids
BICD1		20709820	TAS		Disease/Trait: Emphysema-related traits; Initial Sample Size: Up to 2,380 Caucasian individuals (including 1,455 Caucasian cases); Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10844154-C; SNPs: rs10844154; Context: intron; Risk Allele Frequency: 0.58; p-Value: 6E-7; OR or beta:    1.46; Platform [SNPs passing QC]: Illumina [499,578]	0.0000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	pulmonary emphysema
ADARB2		20709820	TAS		Disease/Trait: Emphysema-related traits; Initial Sample Size: Up to 2,380 Caucasian individuals (including 1,455 Caucasian cases); Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2999399-T; SNPs: rs2999399; Context: intron; Risk Allele Frequency: 0.76; p-Value: 6E-6; OR or beta:    1.47; Platform [SNPs passing QC]: Illumina [499,578]	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	pulmonary emphysema
FDFT1		20708005	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (lobular); Initial Sample Size: 236 non-Hispanic Caucasian women; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2645424-A; SNPs: rs2645424; Context: intron; Risk Allele Frequency: 0.40; p-Value: 3E-6; OR or beta:     .30; Platform [SNPs passing QC]: Illumina [324,623]	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
COL13A1		20708005	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (lobular); Initial Sample Size: 236 non-Hispanic Caucasian women; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1227756-G; SNPs: rs1227756; Context: intron; Risk Allele Frequency: 0.46; p-Value: 2E-7; OR or beta:     .57; Platform [SNPs passing QC]: Illumina [324,623]	0.0000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
CACNA2D1		20708005	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (lobular); Initial Sample Size: 236 non-Hispanic Caucasian women; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10954668-A; SNPs: rs10954668; Context: intron; Risk Allele Frequency: 0.33; p-Value: 7E-6; OR or beta:     .32; Platform [SNPs passing QC]: Illumina [324,623]	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
COL13A1		20708005	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (lobular); Initial Sample Size: 236 non-Hispanic Caucasian women; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7077164-A; SNPs: rs7077164; Context: intron; Risk Allele Frequency: 0.30; p-Value: 7E-6; OR or beta:     .67; Platform [SNPs passing QC]: Illumina [324,623]	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
EFCAB4B		20708005	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (lobular); Initial Sample Size: 236 non-Hispanic Caucasian women; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs887304-A; SNPs: rs887304; Context: intron; Risk Allele Frequency: 0.31; p-Value: 8E-7; OR or beta:     .36; Platform [SNPs passing QC]: Illumina [324,623]	0.0000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
FARP1		20708005	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (lobular); Initial Sample Size: 236 non-Hispanic Caucasian women; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs9584805-G; SNPs: rs9584805; Context: intron; Risk Allele Frequency: 0.35; p-Value: 2E-6; OR or beta:     .44; Platform [SNPs passing QC]: Illumina [324,623]	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
ST8SIA1		20708005	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (lobular); Initial Sample Size: 236 non-Hispanic Caucasian women; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2216228-G; SNPs: rs2216228; Context: intron; Risk Allele Frequency: 0.18; p-Value: 4E-6; OR or beta:     .45; Platform [SNPs passing QC]: Illumina [324,623]	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
MACROD2		20708005	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (other); Initial Sample Size: 236 non-Hispanic Caucasian women; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs6079395-A; SNPs: rs6079395; Context: intron; Risk Allele Frequency: 0.49; p-Value: 7E-6; OR or beta:     .92; Platform [SNPs passing QC]: Illumina [324,623]	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
